,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
92,1000,1500,1500,1500,1.2,-1.2,41,139.0,-1000.0,-1000.0,-1000.0,-1410.7686092132794,98.65055123226477,Controller Default,1500,1000,3.8,8.443017959594727
93,1000,1500,1500,1500,0.3,-1.0,40,140.0,-1000.0,-1000.0,-1000.0,-1408.8320528055174,123.2568334324385,Controller Default,1500,1000,3.8,8.491112232208252
94,1000,1500,1500,1500,-0.1,-0.7,40,140.0,-1000.0,-1000.0,-1000.0,-1408.8320528055174,123.2568334324385,Controller Default,1500,1000,3.8,8.538136720657349
95,1000,1500,1500,1500,-0.9,0.1,39,141.0,-1000.0,-1000.0,-1000.0,-1406.4663525068083,147.8255704071331,Controller Default,1500,1000,3.8,8.58633017539978
96,1000,1500,1500,1500,-1.1,0.4,39,141.0,-1000.0,-1000.0,-1000.0,-1406.4663525068083,147.8255704071331,Controller Default,1500,1000,3.8,8.63335394859314
97,1000,1500,1500,1500,-1.5,0.4,39,141.0,-1000.0,-1000.0,-1000.0,-1406.4663525068083,147.8255704071331,Controller Default,1500,1000,3.8,8.683815956115723
98,1000,1500,1500,1500,-1.7,0.3,38,142.0,-1000.0,-1000.0,-1000.0,-1403.6722289323802,172.34927828106345,Controller Default,1500,1000,3.8,8.746650695800781
99,1000,1500,1500,1500,-1.8,0.2,38,142.0,-1000.0,-1000.0,-1000.0,-1403.6722289323802,172.34927828106345,Controller Default,1500,1000,3.8,8.791623830795288
100,1000,1500,1500,1500,-2.0,-0.1,38,142.0,-1000.0,-1000.0,-1000.0,-1403.6722289323802,172.34927828106345,Controller Default,1500,1000,3.8,8.83972430229187
101,1000,1500,1500,1500,-2.1,0.1,37,143.0,-1000.0,-1000.0,-1000.0,-1400.4505331993412,196.8204868952448,Controller Default,1500,1000,3.8,8.888349771499634
102,1000,1500,1500,1500,-1.9,0.4,37,143.0,-1000.0,-1000.0,-1000.0,-1400.4505331993412,196.8204868952448,Controller Default,1500,1000,3.8,8.950942277908325
103,1000,1500,1500,1500,-1.7,0.9,37,143.0,-1000.0,-1000.0,-1000.0,-1400.4505331993412,196.8204868952448,Controller Default,1500,1000,3.8,8.997938871383667
104,1000,1500,1500,1500,-1.8,1.2,36,144.0,-1000.0,-1000.0,-1000.0,-1396.8022466674206,221.23174208247406,Controller Default,1500,1000,3.8,9.04723048210144
105,1000,1500,1500,1500,-2.0,1.7,36,144.0,-1000.0,-1000.0,-1000.0,-1396.8022466674206,221.23174208247406,Controller Default,1500,1000,3.8,9.094244480133057
106,1000,1500,1500,1500,-2.5,2.3,35,145.0,-1000.0,-1000.0,-1000.0,-1392.7284806400378,245.5756079379455,Controller Default,1500,1000,3.8,9.155938386917114
107,1000,1500,1500,1500,-2.7,2.5,35,145.0,-1000.0,-1000.0,-1000.0,-1392.7284806400378,245.5756079379455,Controller Default,1500,1000,3.8,9.202940940856934
108,1000,1500,1500,1500,-3.3,3.1,35,145.0,-1000.0,-1000.0,-1000.0,-1392.7284806400378,245.5756079379455,Controller Default,1500,1000,3.8,9.248481512069702
109,1000,1500,1500,1500,-3.8,3.5,34,146.0,-1000.0,-1000.0,-1000.0,-1388.2304760257884,269.84466908429465,Controller Default,1500,1000,3.8,9.296513795852661
110,1000,1500,1500,1500,-4.3,4.0,34,146.0,-1000.0,-1000.0,-1000.0,-1388.2304760257884,269.84466908429465,Controller Default,1500,1000,3.8,9.345426559448242
111,1000,1500,1500,1500,-4.4,4.2,34,146.0,-1000.0,-1000.0,-1000.0,-1388.2304760257884,269.84466908429465,Controller Default,1500,1000,3.8,9.390963792800903
112,1000,1500,1500,1500,-4.4,4.4,34,146.0,-1000.0,-1000.0,-1000.0,-1388.2304760257884,269.84466908429465,Controller Default,1500,1000,3.8,9.435981035232544
113,1000,1500,1500,1500,-4.2,4.8,34,146.0,-1000.0,-1000.0,-1000.0,-1388.2304760257884,269.84466908429465,Controller Default,1500,1000,3.8,9.486529111862183
114,1000,1500,1500,1500,-3.9,5.2,34,146.0,-1000.0,-1000.0,-1000.0,-1388.2304760257884,269.84466908429465,Controller Default,1500,1000,3.8,9.53395938873291
115,1000,1500,1500,1500,-3.7,5.2,34,146.0,-1000.0,-1000.0,-1000.0,-1388.2304760257884,269.84466908429465,Controller Default,1500,1000,3.8,9.594629764556885
116,1000,1500,1500,1500,-3.7,5.1,34,146.0,-1000.0,-1000.0,-1000.0,-1388.2304760257884,269.84466908429465,Controller Default,1500,1000,3.8,9.63765287399292
117,1000,1500,1500,1500,-3.9,5.0,35,145.0,-1000.0,-1000.0,-1000.0,-1392.7284806400378,245.5756079379455,Controller Default,1500,1000,3.8,9.68717360496521
118,1000,1500,1500,1500,-4.3,4.6,36,144.0,-1000.0,-1000.0,-1000.0,-1396.8022466674206,221.23174208247406,Controller Default,1500,1000,3.8,9.736191749572754
119,1000,1500,1500,1500,-4.5,3.5,37,143.0,-1000.0,-1000.0,-1000.0,-1400.4505331993412,196.8204868952448,Controller Default,1500,1000,3.8,9.796114206314087
120,1000,1500,1500,1500,-4.3,3.1,39,141.0,-1000.0,-1000.0,-1000.0,-1406.4663525068083,147.8255704071331,Controller Default,1500,1000,3.8,9.844178199768066
121,1000,1500,1500,1500,-4.4,2.9,39,141.0,-1000.0,-1000.0,-1000.0,-1406.4663525068083,147.8255704071331,Controller Default,1500,1000,3.8,9.89070749282837
122,1000,1500,1500,1500,-4.3,2.0,41,139.0,-1000.0,-1000.0,-1000.0,-1410.7686092132794,98.65055123226477,Controller Default,1500,1000,3.8,9.953234672546387
123,1000,1500,1500,1500,-4.8,2.3,41,139.0,-1000.0,-1000.0,-1000.0,-1410.7686092132794,98.65055123226477,Controller Default,1500,1000,3.8,9.998224258422852
124,1000,1500,1500,1500,-5.6,2.1,41,139.0,-1000.0,-1000.0,-1000.0,-1410.7686092132794,98.65055123226477,Controller Default,1500,1000,3.8,10.047242164611816
125,1000,1500,1500,1500,-6.9,1.6,40,140.0,-1000.0,-1000.0,-1000.0,-1408.8320528055174,123.2568334324385,Controller Default,1500,1000,3.8,10.094758987426758
126,1000,1500,1500,1500,-6.9,1.7,40,140.0,-1000.0,-1000.0,-1000.0,-1408.8320528055174,123.2568334324385,Controller Default,1500,1000,3.8,10.142785549163818
127,1000,1500,1500,1500,-7.0,2.2,40,140.0,-1000.0,-1000.0,-1000.0,-1408.8320528055174,123.2568334324385,Controller Default,1500,1000,3.8,10.191316366195679
128,1000,1500,1500,1500,-7.1,2.4,40,140.0,-1000.0,-1000.0,-1000.0,-1408.8320528055174,123.2568334324385,Controller Default,1500,1000,3.8,10.237341165542603
129,1000,1500,1500,1500,-6.5,2.9,41,139.0,-1000.0,-1000.0,-1000.0,-1410.7686092132794,98.65055123226477,Controller Default,1500,1000,3.8,10.286461353302002
130,1000,1500,1500,1500,-6.3,3.0,41,139.0,-1000.0,-1000.0,-1000.0,-1410.7686092132794,98.65055123226477,Controller Default,1500,1000,3.8,10.334466695785522
131,1000,1500,1500,1500,-5.3,3.5,43,137.0,-1000.0,-1000.0,-1000.0,-1413.352061681669,49.35534155667199,Controller Default,1500,1000,3.8,10.380922555923462
132,1000,1500,1500,1500,-5.0,3.5,43,137.0,-1000.0,-1000.0,-1000.0,-1413.352061681669,49.35534155667199,Controller Default,1500,1000,3.8,10.435937881469727
133,1000,1500,1500,1500,-4.1,2.9,44,136.0,-1000.0,-1000.0,-1000.0,-1413.9981707976485,24.68142987965416,Controller Default,1500,1000,3.8,10.491490602493286
