,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
33,1620,1513,1519,1500,0.5,0.7,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.8,38.194751262664795
34,1620,1513,1519,1500,0.5,0.7,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.8,38.2417426109314
35,1620,1513,1519,1500,0.6,0.9,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,38.289745807647705
36,1620,1513,1519,1500,0.6,0.9,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,38.333744287490845
37,1620,1513,1519,1500,0.6,0.8,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,38.38374614715576
38,1620,1513,1519,1500,0.6,0.8,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,38.433741092681885
39,1620,1513,1519,1500,0.4,0.9,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,38.479751110076904
40,1620,1513,1519,1500,0.2,0.8,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,38.544780015945435
41,1620,1513,1519,1500,0.2,0.8,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,38.592777729034424
42,1620,1513,1519,1500,0.3,0.7,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,38.63977599143982
43,1620,1513,1519,1500,0.3,0.7,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,38.68777680397034
44,1620,1513,1519,1500,0.3,0.7,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,38.74077272415161
45,1620,1513,1519,1500,0.1,0.9,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.8,38.782776832580566
46,1620,1513,1519,1500,0.1,1.1,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,38.8367862701416
47,1620,1513,1519,1500,0.1,1.1,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,38.88079023361206
48,1620,1513,1519,1500,0.1,1.1,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,38.94070482254028
49,1620,1513,1519,1500,0.1,1.1,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.8,38.99369764328003
50,1620,1513,1519,1500,0.1,1.1,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.8,39.04269766807556
51,1620,1513,1519,1500,0.2,1.0,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,39.089701652526855
52,1620,1513,1519,1500,0.2,1.0,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,39.13570261001587
53,1620,1513,1519,1500,0.2,1.0,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,39.18370485305786
54,1620,1513,1519,1500,0.6,1.0,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.8,39.23470449447632
55,1000,1500,1500,1500,0.6,1.0,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Default,1500,1000,3.8,39.280707597732544
56,1000,1500,1500,1500,1.0,0.8,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Default,1500,1000,3.8,39.34075689315796
57,1000,1500,1500,1500,1.0,0.8,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Default,1500,1000,3.8,39.39074945449829
58,1000,1500,1500,1500,0.9,1.0,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Default,1500,1000,3.8,39.43975591659546
59,1000,1500,1500,1500,0.9,1.0,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Default,1500,1000,3.8,39.48875570297241
60,1000,1500,1500,1500,0.9,1.0,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Default,1500,1000,3.8,39.53675961494446
61,1000,1500,1500,1500,0.5,-0.1,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Default,1500,1000,3.8,39.58574914932251
62,1000,1500,1500,1500,-0.1,-0.4,63,117.0,-1000.0,-1000.0,-1000.0,-1344.9970239279146,-437.0160244488211,Controller Default,1500,1000,3.9,41.317307233810425
63,1618,1526,1441,1500,-0.1,-0.4,63,117.0,-39.99872626654525,49.68603416843894,200.01102351023374,26.11153887843105,-58.19611354492224,Controller Detection,1500,1000,3.9,41.361311197280884
64,1638,1525,1442,1500,-0.1,-0.4,63,117.0,-39.29709913413301,48.71075996129646,196.34352092575364,25.561095249469123,-57.12819396771167,Controller Detection,1500,1000,3.9,41.4033145904541
65,1655,1525,1443,1500,-0.1,-0.4,63,117.0,-39.18932964162738,48.53794056832901,195.64837137241983,25.456038368588164,-56.953712284202695,Controller Detection,1500,1000,3.9,41.451331615448
66,1650,1525,1442,1500,-0.1,-0.4,63,117.0,-39.38268077659732,48.764165693379375,196.38928693847578,25.569826852553152,-57.22869346449539,Controller Detection,1500,1000,3.9,41.49634766578674
67,1650,1525,1442,1500,-0.1,-0.4,63,117.0,-1000.0,-1000.0,-1000.0,-1344.9970239279146,-437.0160244488211,Controller Memory,1500,1000,3.9,41.539334297180176
68,1650,1525,1442,1500,-0.1,-0.4,63,117.0,-1000.0,-1000.0,-1000.0,-1344.9970239279146,-437.0160244488211,Controller Memory,1500,1000,3.9,41.58433127403259
69,1650,1525,1442,1500,0.1,-0.6,62,118.0,-1000.0,-1000.0,-1000.0,-1352.4191556448177,-413.4760300730362,Controller Memory,1500,1000,3.9,41.6333372592926
70,1650,1525,1442,1500,0.1,-0.6,62,118.0,-1000.0,-1000.0,-1000.0,-1352.4191556448177,-413.4760300730362,Controller Memory,1500,1000,3.9,41.67733120918274
71,1650,1525,1442,1500,0.1,-0.6,62,118.0,-1000.0,-1000.0,-1000.0,-1352.4191556448177,-413.4760300730362,Controller Memory,1500,1000,3.9,41.742350339889526
72,1650,1525,1442,1500,2.5,-2.2,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.9,41.803364753723145
73,1650,1525,1442,1500,3.8,-2.4,56,124.0,-1000.0,-1000.0,-1000.0,-1388.2304760257884,-269.844669084295,Controller Memory,1500,1000,3.9,41.85935163497925
74,1650,1525,1442,1500,3.8,-2.4,56,124.0,-1000.0,-1000.0,-1000.0,-1388.2304760257884,-269.844669084295,Controller Memory,1500,1000,3.9,41.90234875679016
75,1650,1525,1442,1500,3.8,-2.4,56,124.0,-1000.0,-1000.0,-1000.0,-1388.2304760257884,-269.844669084295,Controller Memory,1500,1000,3.9,41.946364879608154
76,1650,1525,1442,1500,4.4,-1.7,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.9,41.98935341835022
77,1650,1525,1442,1500,4.4,-1.7,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.9,42.03135657310486
78,1650,1525,1442,1500,3.9,-2.9,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.9,42.0783486366272
79,1650,1525,1442,1500,3.9,-2.9,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.9,42.14307689666748
80,1650,1525,1442,1500,3.9,-2.9,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.9,42.19107985496521
81,1650,1525,1442,1500,2.4,-3.9,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.9,42.24307918548584
82,1650,1525,1442,1500,2.4,-3.9,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.9,42.28709149360657
83,1650,1525,1442,1500,1.7,-3.7,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,42.33507966995239
84,1650,1525,1442,1500,1.7,-3.7,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,42.384077310562134
85,1650,1525,1442,1500,1.6,-3.3,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.8,42.43208408355713
86,1650,1525,1442,1500,1.6,-3.3,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.8,42.48208022117615
87,1650,1525,1442,1500,0.8,-3.6,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,42.543110847473145
88,1650,1525,1442,1500,0.8,-3.6,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,42.59310507774353
89,1650,1525,1442,1500,0.8,-3.6,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,42.643107175827026
90,1650,1525,1442,1500,0.5,-2.3,50,130.0,-1000.0,-1000.0,-1000.0,-1408.8320528055174,-123.25683343243873,Controller Memory,1500,1000,3.8,42.68610858917236
