,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,estimated_x,estimated_y,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
507,1750,1503,1506,1500,0.7,-0.8,14,176.0,-15.156893270189748,25.571349054857645,361.45076146494085,4.220129924659086,4.01439522118402,-13.33620470101931,-26.566349961216023,Controller Detection,1500,1500,4.1,83.79990863800049
508,1750,1503,1506,1500,0.7,-0.8,14,176.0,-1000.0,-1000.0,-1000.0,-15.27974178016338,25.689798690757485,-13.450491329280343,-26.69308053861655,Controller Memory,1500,1500,4.1,83.90391755104065
509,1750,1503,1506,1500,0.7,-0.9,14,176.0,-15.459462806353596,25.846858073833843,367.12600371000264,-15.27974178016338,25.689798690757485,-13.618818655351673,-26.862294037974216,Controller Detection,1500,1500,4.1,84.03792572021484
510,1750,1503,1506,1500,0.8,-1.0,14,176.0,-15.41028740413456,25.92206890768724,367.23827454770446,-15.27974178016338,25.689798690757485,-13.564516599383927,-26.933891359362683,Controller Detection,1500,1500,4.1,84.14990401268005
511,1750,1503,1506,1500,0.9,-1.0,14,176.0,-15.465632038482335,25.978528688922253,367.26876546888593,-15.27974178016338,25.689798690757485,-13.615787981736723,-26.994074253941022,Controller Detection,1500,1500,4.1,84.25391244888306
512,1750,1503,1506,1500,1.0,-1.1,14,176.0,-14.782029002180895,25.09989135827171,353.95731024794463,-15.27974178016338,25.689798690757485,-12.995140809960077,-26.06989150241462,Controller Detection,1500,1500,4.1,84.37992477416992
513,1750,1503,1506,1500,0.9,-1.0,14,176.0,-15.206021124495537,25.53088374574619,360.89353001933773,-15.27974178016338,25.689798690757485,-13.38803559961375,-26.529410209442773,Controller Detection,1500,1500,4.1,84.49091458320618
514,1750,1503,1506,1500,0.8,-0.9,14,176.0,-15.570311736183603,26.10510502314335,368.1551555842553,-15.27974178016338,25.689798690757485,-13.711383166220852,-27.1276443411579,Controller Detection,1500,1500,4.1,84.58493304252625
515,1750,1503,1507,1500,0.8,-0.9,14,176.0,-1000.0,-1000.0,-1000.0,-16.225093861071812,27.137220087618534,-14.29257356736609,-28.202920517312833,Controller Memory,1500,1500,4.1,84.7539234161377
516,1750,1503,1506,1500,0.6,-0.8,14,176.0,-14.900092167962512,25.101469607906186,353.9789319246704,-16.225093861071812,27.137220087618534,-13.112806286674497,-26.079701577636303,Controller Detection,1500,1500,4.1,84.88692378997803
517,1750,1503,1506,1500,0.6,-0.8,13,177.0,-15.444018433929141,25.994080819376535,368.2623679704347,-16.225093861071812,27.137220087618534,-14.062427867077284,-26.766734308000114,Controller Detection,1500,1500,4.1,84.9839174747467
518,1750,1503,1506,1500,0.6,-0.8,13,177.0,-15.03900689354234,25.375856816004028,358.6506153215611,-16.225093861071812,27.137220087618534,-13.690326725319421,-26.128160892882544,Controller Detection,1500,1500,4.1,85.08891558647156
519,1750,1503,1506,1500,0.6,-0.8,13,177.0,-15.25303069395348,25.69353689847832,362.2709496595816,-16.225093861071812,27.137220087618534,-13.887431122654776,-26.456606746097908,Controller Detection,1500,1500,4.1,85.17991852760315
520,1750,1503,1506,1500,0.6,-0.8,13,177.0,-15.41028740413456,25.92206890768724,367.23827454770446,-16.225093861071812,27.137220087618534,-14.032511876745872,-26.69305574043369,Controller Detection,1500,1500,4.1,85.29792046546936
521,1750,1503,1506,1500,0.6,-0.9,13,177.0,-15.25303069395348,25.69353689847832,362.2709496595816,-16.225093861071812,27.137220087618534,-13.887431122654776,-26.456606746097908,Controller Detection,1500,1500,4.1,85.42792534828186
522,1750,1503,1506,1500,0.5,-0.8,13,177.0,-14.909053418114558,25.03130244594114,353.8733760730126,-16.225093861071812,27.137220087618534,-13.578583929048161,-25.777277483205385,Controller Detection,1500,1500,4.1,85.52490878105164
523,1750,1503,1506,1500,0.5,-0.8,13,177.0,-15.570311736183603,26.10510502314335,368.1551555842553,-16.225093861071812,27.137220087618534,-14.18273753088003,-26.88421603769483,Controller Detection,1500,1500,4.1,85.62290811538696
524,1750,1503,1506,1500,0.5,-0.9,13,177.0,-15.442878423329516,26.07540669805718,366.8232868510248,-16.225093861071812,27.137220087618534,-14.057033151194517,-26.847889068845614,Controller Detection,1500,1500,4.1,85.7209141254425
525,1750,1503,1506,1500,0.5,-0.9,13,177.0,-15.444018433929141,25.994080819376535,368.2623679704347,-16.225093861071812,27.137220087618534,-14.062427867077284,-26.766734308000114,Controller Detection,1500,1500,4.1,85.84090900421143
526,1750,1503,1506,1500,0.6,-1.0,13,177.0,-15.423184213432416,26.06584415155041,367.54629584177,-16.225093861071812,27.137220087618534,-14.037866396543167,-26.837308912169078,Controller Detection,1500,1500,4.1,85.98835825920105
527,1750,1503,1506,1500,0.6,-1.0,13,177.0,-1000.0,-1000.0,-1000.0,-15.40844803475281,26.116602819758054,-14.020493909846026,-26.887226785383472,Controller Memory,1500,1500,4.1,86.09335041046143
528,1750,1503,1506,1500,0.6,-1.0,13,177.0,-15.543223608362451,26.03933168218281,368.9265565378318,-15.40844803475281,26.116602819758054,-14.159128837091083,-26.8171151537398,Controller Detection,1500,1500,4.1,86.19636249542236
529,1750,1503,1506,1500,0.6,-1.0,13,177.0,-15.187003220627654,25.722780494308527,361.8910954264509,-15.40844803475281,26.116602819758054,-13.81996364613463,-26.482354653641565,Controller Detection,1500,1500,4.1,86.28835725784302
530,1750,1503,1506,1500,0.6,-1.0,13,177.0,-15.187588918492857,25.623004490564842,360.51647045886347,-15.40844803475281,26.116602819758054,-13.82577041388729,-26.382746042501182,Controller Detection,1500,1500,4.1,86.38138723373413
531,1750,1503,1506,1500,0.6,-1.0,13,177.0,-15.535166358211944,26.15577218517761,368.8707373111519,-15.40844803475281,26.116602819758054,-14.144988604052237,-26.93297439518077,Controller Detection,1500,1500,4.1,86.48434972763062
532,1750,1503,1506,1500,0.6,-1.0,13,177.0,-15.92144613804372,26.63834307680617,376.51513682238004,-15.40844803475281,26.116602819758054,-14.505483191802355,-27.435100261828712,Controller Detection,1500,1500,4.1,86.6142828464508
533,1750,1503,1506,1500,0.6,-1.0,13,177.0,-15.570311736183603,26.10510502314335,368.1551555842553,-15.40844803475281,26.116602819758054,-14.18273753088003,-26.88421603769483,Controller Detection,1500,1500,4.1,86.74928331375122
534,1750,1503,1506,1500,0.6,-1.0,13,177.0,-14.789620150310894,25.031869628465635,351.3221825215921,-15.40844803475281,26.116602819758054,-13.459284656347387,-25.771593234148217,Controller Detection,1500,1500,4.1,86.84429335594177
535,1750,1503,1506,1500,0.6,-1.0,12,178.0,-15.187588918492857,25.623004490564842,360.51647045886347,-15.40844803475281,26.116602819758054,-14.284107088951991,-26.13743485791948,Controller Detection,1500,1500,4.1,86.93928456306458
536,1750,1503,1506,1500,0.6,-1.0,12,178.0,-15.502442796731948,26.034541085249224,368.0592716285145,-15.40844803475281,26.116602819758054,-14.58440674668638,-26.5597089975151,Controller Detection,1500,1500,4.1,87.03828358650208
537,1750,1503,1506,1500,0.8,-1.1,12,178.0,-15.059989589536274,25.627649316298374,360.5300267721969,-15.40844803475281,26.116602819758054,-14.156423387978618,-26.137623701790513,Controller Detection,1500,1500,4.1,87.13429999351501
538,1750,1503,1506,1500,0.8,-1.0,12,178.0,-15.570311736183603,26.10510502314335,368.1551555842553,-15.40844803475281,26.116602819758054,-14.649771696296026,-26.632598541593428,Controller Detection,1500,1500,4.1,87.24928379058838
539,1750,1503,1506,1500,2.2,-1.1,12,178.0,-14.758654658805982,24.84194827489576,350.2811225098402,-15.40844803475281,26.116602819758054,-13.882692593249914,-25.34188485081202,Controller Detection,1500,1500,4.1,87.40328741073608
540,1750,1503,1506,1500,2.8,-6.5,11,179.0,-15.570311736183603,26.10510502314335,368.1551555842553,-15.40844803475281,26.116602819758054,-15.112343399337817,-26.372868497980487,Controller Detection,1500,1500,4.1,87.54328083992004
541,1750,1503,1506,1500,3.9,-3.9,11,179.0,-15.41124003612676,26.278956123988134,368.8316241268847,-15.40844803475281,26.116602819758054,-14.950261806599862,-26.543916936498487,Controller Detection,1500,1500,4.1,87.66027975082397
542,1750,1503,1506,1500,2.8,-1.5,11,179.0,-14.313130153425536,26.626271972681185,361.1228739346181,-15.40844803475281,26.116602819758054,-13.846257673999087,-26.87201522731982,Controller Detection,1500,1500,4.1,87.75828003883362
543,1750,1503,1506,1500,2.0,1.2,10,180.0,-13.514503455470868,27.89008854800343,362.01616462494695,-15.40844803475281,26.116602819758054,-13.514503455470864,-27.89008854800343,Controller Detection,1500,1500,4.1,87.85828351974487
544,1750,1503,1507,1500,1.3,2.6,8,182.0,-12.17841829119099,29.981727089052352,367.0098535776974,-15.40844803475281,26.116602819758054,-13.217346713497511,-29.538442361993763,Controller Detection,1500,1500,4.1,87.95229434967041
545,1750,1502,1507,1500,0.2,3.9,8,182.0,-1000.0,-1000.0,-1000.0,-10.700524650812923,32.29536650398588,-11.82109821712606,-31.902250114537182,Controller Memory,1500,1500,4.1,88.05628323554993
546,1750,1502,1508,1500,-0.1,6.1,7,183.0,-8.06376032246917,33.48230547698724,347.2872434514068,-10.700524650812923,32.29536650398588,-9.805037693556255,-33.014394533603955,Controller Detection,1500,1500,4.1,88.19128441810608
547,1750,1501,1509,1500,-1.0,4.6,10,180.0,-1000.0,-1000.0,-1000.0,-6.1877552516897145,36.41918750677944,-6.18775525168971,-36.41918750677944,Controller Memory,1500,1500,4.1,88.3232855796814
548,1750,1501,1509,1500,0.1,1.0,10,180.0,-1000.0,-1000.0,-1000.0,-4.269157828408426,39.42274777567534,-4.269157828408422,-39.42274777567534,Controller Memory,1500,1500,4.1,88.45828366279602
549,1750,1500,1510,1500,0.1,-1.4,9,181.0,-1000.0,-1000.0,-1000.0,-2.8082096418777462,41.709859117915336,-3.5357193517151186,-41.654496488314294,Controller Memory,1500,1500,4.1,88.56108021736145
550,1750,1500,1510,1500,0.1,-1.4,9,181.0,-1000.0,-1000.0,-1000.0,-1.3585719782310077,43.97926386014514,-2.1259090488381247,-43.948855254902504,Controller Memory,1500,1500,4.1,88.66408324241638
551,1750,1500,1511,1500,0.1,-1.4,9,181.0,-1000.0,-1000.0,-1000.0,0.09100808239325531,46.248578424963256,-0.7161547663975466,-46.24312285250212,Controller Memory,1500,1500,4.1,88.76507759094238
552,1750,1499,1512,1500,0.1,-1.4,9,181.0,-1000.0,-1000.0,-1000.0,1.3701780720531413,48.251116378723,0.527871293202014,-48.26768040459392,Controller Memory,1500,1500,4.1,88.85508370399475
553,1750,1499,1512,1500,0.1,-1.4,9,181.0,-1000.0,-1000.0,-1000.0,2.6633659266533662,50.27559927084169,1.7855300907697043,-50.31442419820057,Controller Memory,1500,1500,4.1,88.94607615470886
554,1750,1499,1513,1500,0.1,-1.4,9,181.0,-1000.0,-1000.0,-1000.0,4.440009172073731,53.05693057004699,3.513361820547958,-53.12633858719045,Controller Memory,1500,1500,4.1,89.0710859298706
555,1750,1498,1514,1500,0.1,-1.4,9,181.0,-1000.0,-1000.0,-1000.0,6.372729501101054,56.08260021846431,5.392982570458696,-56.185278032176946,Controller Memory,1500,1500,4.1,89.20707774162292
556,1750,1498,1514,1500,0.1,-1.3,9,181.0,-1000.0,-1000.0,-1000.0,8.348170942327512,59.175149679023214,7.314150712272314,-59.31183268939924,Controller Memory,1500,1500,4.1,89.34607553482056
557,1750,1497,1515,1500,0.1,-1.4,9,181.0,-1000.0,-1000.0,-1000.0,9.69828413678699,61.288749072091974,8.627170882299424,-61.44867289524904,Controller Memory,1500,1500,4.1,89.44107341766357
558,1750,1497,1515,1500,0.1,-1.3,9,181.0,-1000.0,-1000.0,-1000.0,10.991760006499598,63.31368285126905,9.885109782049202,-63.495872533798604,Controller Memory,1500,1500,4.1,89.53208613395691
559,1750,1496,1516,1500,0.1,-1.4,10,180.0,-1000.0,-1000.0,-1000.0,12.384746791747121,65.49440076139264,12.38474679174713,-65.49440076139264,Controller Memory,1500,1500,4.1,89.6301007270813
560,1750,1496,1516,1500,0.4,-1.7,9,181.0,-1000.0,-1000.0,-1000.0,13.691877966199778,67.54071189169048,12.511044671870168,-67.76938133328439,Controller Memory,1500,1500,4.1,89.72207427024841
561,1750,1496,1517,1500,0.1,-1.4,9,181.0,-1000.0,-1000.0,-1000.0,14.999768145183891,69.58821124200097,13.78300186200342,-69.83939467050551,Controller Memory,1500,1500,4.1,89.81507968902588
562,1750,1495,1518,1500,0.2,-1.4,10,180.0,-1000.0,-1000.0,-1000.0,16.605554049112413,72.10206572906898,16.60555404911242,-72.10206572906898,Controller Memory,1500,1500,4.1,89.92708897590637
563,1750,1495,1518,1500,0.4,-1.6,9,181.0,-1000.0,-1000.0,-1000.0,18.595104842432555,75.21670335093481,17.27956024014453,-75.5297768101482,Controller Memory,1500,1500,4.1,90.06707954406738
564,1750,1494,1519,1500,0.1,-1.4,10,180.0,-1000.0,-1000.0,-1000.0,20.598897135956776,78.35363601169902,20.598897135956786,-78.35363601169902,Controller Memory,1500,1500,4.1,90.20807218551636
565,1750,1494,1520,1500,0.0,-1.3,10,180.0,-1000.0,-1000.0,-1000.0,22.04862967516994,80.6231892814304,22.048629675169952,-80.6231892814304,Controller Memory,1500,1500,4.1,90.31007957458496
566,1750,1494,1520,1500,-0.6,-1.3,10,180.0,-1000.0,-1000.0,-1000.0,23.38466401325352,82.7147482541749,23.38466401325353,-82.7147482541749,Controller Memory,1500,1500,4.1,90.40408682823181
567,1750,1493,1521,1500,-0.8,-1.4,10,180.0,-1000.0,-1000.0,-1000.0,24.69208320281856,84.76151027153111,24.69208320281857,-84.76151027153111,Controller Memory,1500,1500,4.1,90.49608063697815
568,1750,1493,1521,1500,-0.3,-2.2,10,180.0,-1000.0,-1000.0,-1000.0,26.11343439401619,86.98663260007453,26.1134343940162,-86.98663260007453,Controller Memory,1500,1500,4.1,90.5960910320282
569,1750,1493,1522,1500,-0.4,-1.9,10,180.0,-1000.0,-1000.0,-1000.0,27.69081523103756,89.45601901407919,27.690815231037572,-89.45601901407919,Controller Memory,1500,1500,4.1,90.70807671546936
570,1750,1492,1523,1500,0.6,-1.7,10,180.0,-1000.0,-1000.0,-1000.0,29.694732895845988,92.59314794332764,29.694732895846,-92.59314794332764,Controller Memory,1500,1500,4.1,90.84808158874512
571,1750,1492,1524,1500,-1.3,-1.1,9,181.0,-1000.0,-1000.0,-1000.0,31.8407707707566,95.95276576539446,30.161314600224838,-96.49384976717835,Controller Memory,1500,1500,4.1,90.99908304214478
572,1750,1492,1524,1500,-1.0,-0.8,9,181.0,-1000.0,-1000.0,-1000.0,33.361521059857274,98.33349717461468,31.640283779518846,-98.90075933160861,Controller Memory,1500,1500,4.1,91.10608744621277
573,1750,1491,1525,1500,-0.9,-0.6,9,181.0,-1000.0,-1000.0,-1000.0,34.69731820902477,100.42468482860522,32.93938122343637,-101.01494136235559,Controller Memory,1500,1500,4.1,91.20007801055908
574,1750,1490,1525,1500,-0.7,-0.6,10,180.0,-1000.0,-1000.0,-1000.0,36.07587374293536,102.58281064482725,36.07587374293537,-102.58281064482725,Controller Memory,1500,1500,4.1,91.29707717895508
575,1750,1490,1525,1500,-0.7,-0.4,10,180.0,-1000.0,-1000.0,-1000.0,37.32669288029748,104.54096539838167,37.32669288029749,-104.54096539838167,Controller Memory,1500,1500,4.1,91.3850884437561
576,1750,1490,1525,1500,-0.7,-0.4,10,180.0,-1000.0,-1000.0,-1000.0,38.81827232113338,106.87602990541862,38.81827232113339,-106.87602990541862,Controller Memory,1500,1500,4.1,91.49004030227661
577,1750,1490,1525,1500,-0.5,-0.3,9,181.0,-1000.0,-1000.0,-1000.0,40.5521978427677,109.59048669703597,38.633403831120866,-110.28152897377566,Controller Memory,1500,1500,4.1,91.61204433441162
578,1750,1489,1525,1500,-0.5,-0.3,9,181.0,-1000.0,-1000.0,-1000.0,42.442515570426046,112.54977516135276,40.47178694918891,-113.2733573174044,Controller Memory,1500,1500,4.1,91.74505257606506
579,1750,1489,1525,1500,-0.2,-0.5,9,181.0,-1000.0,-1000.0,-1000.0,44.233030979024015,115.352823303111,42.21310971818436,-116.10722734399685,Controller Memory,1500,1500,4.1,91.87103843688965
580,1750,1489,1525,1500,-0.1,-0.7,9,181.0,-1000.0,-1000.0,-1000.0,45.59746699560166,117.48884504436523,43.54005920496064,-118.26673645071283,Controller Memory,1500,1500,4.1,91.96704411506653
581,1750,1488,1525,1500,0.1,-0.8,9,181.0,-1000.0,-1000.0,-1000.0,46.94747853766853,119.60228530082514,44.85298051539407,-120.40341577011218,Controller Memory,1500,1500,4.1,92.06203484535217
582,1750,1488,1525,1500,0.2,-0.8,9,181.0,-1000.0,-1000.0,-1000.0,48.439725495882534,121.93839480492682,46.304229464620896,-122.76521277384072,Controller Memory,1500,1500,4.1,92.16703367233276
583,1750,1488,1525,1500,0.2,-0.9,9,181.0,-1000.0,-1000.0,-1000.0,49.80407002530683,124.07427332323309,47.63108997776286,-124.92457708275128,Controller Memory,1500,1500,4.1,92.26303291320801
584,1750,1487,1525,1500,0.2,-1.0,9,181.0,-1000.0,-1000.0,-1000.0,51.48113797534363,126.69971970497292,49.26208214489439,-127.57889246777754,Controller Memory,1500,1500,4.1,92.3810362815857
585,1750,1487,1525,1500,0.2,-0.7,9,181.0,-1000.0,-1000.0,-1000.0,53.35729213629891,129.63683513512476,51.08669082624337,-130.5483039659791,Controller Memory,1500,1500,4.1,92.51304793357849
586,1750,1486,1525,1500,0.2,-0.7,9,181.0,-1000.0,-1000.0,-1000.0,55.218964219720945,132.5512789030706,52.897215310813095,-133.4947945078755,Controller Memory,1500,1500,4.1,92.64404058456421
587,1000,1486,1525,1500,0.3,-0.7,9,181.0,-1000.0,-1000.0,-1000.0,56.66855444558447,134.8206093815496,54.30697947921304,-135.78907819412015,Controller Default,1500,1500,4.1,92.7470395565033
588,1000,1486,1525,1500,0.2,-0.7,9,181.0,-1000.0,-1000.0,-1000.0,58.14421512173829,137.1307530956423,55.74209783807148,-138.1246238920195,Controller Default,1500,1500,4.1,92.85088586807251
589,1000,1485,1525,1500,0.4,-0.7,9,181.0,-1000.0,-1000.0,-1000.0,59.565651023263094,139.3560080380264,57.12448119434254,-140.37434739437558,Controller Default,1500,1500,4.1,92.9498860836029
590,1000,1485,1525,1500,0.4,-0.6,9,181.0,-1000.0,-1000.0,-1000.0,60.958420950073055,141.5363864567178,58.47898614519654,-142.57870091770923,Controller Default,1500,1500,4.1,93.04788541793823
591,1000,1484,1525,1500,0.5,-0.6,10,180.0,-1000.0,-1000.0,-1000.0,62.66322644963889,144.2052559144563,62.663226449638906,-144.2052559144563,Controller Default,1500,1500,4.1,93.16784048080444
592,1000,1483,1525,1500,0.5,-0.6,10,180.0,-1000.0,-1000.0,-1000.0,64.65282129232918,147.31996249551926,64.6528212923292,-147.31996249551926,Controller Default,1500,1500,4.1,93.30783414840698
593,1000,1483,1525,1500,0.4,-0.6,10,180.0,-1000.0,-1000.0,-1000.0,66.38662144267929,150.03422301865237,66.3866214426793,-150.03422301865237,Controller Default,1500,1500,4.1,93.42982935905457
594,1000,1483,1525,1500,0.6,-0.5,10,180.0,-1000.0,-1000.0,-1000.0,67.70834651229704,152.10338086142593,67.70834651229706,-152.10338086142593,Controller Default,1500,1500,4.1,93.52282977104187
595,1000,1482,1525,1500,0.5,-0.5,10,180.0,-1000.0,-1000.0,-1000.0,69.07280624776628,154.23943973455556,69.0728062477663,-154.23943973455556,Controller Default,1500,1500,4.1,93.6188371181488
596,1000,1482,1525,1500,0.5,-0.6,10,180.0,-1000.0,-1000.0,-1000.0,70.42287200444255,156.35296486387352,70.42287200444257,-156.35296486387352,Controller Default,1500,1500,4.1,93.71383166313171
597,1000,1482,1525,1500,0.4,-0.6,10,180.0,-1000.0,-1000.0,-1000.0,71.8582444489936,158.6000374353295,71.85824444899362,-158.6000374353295,Controller Default,1500,1500,4.1,93.81482863426208
598,1000,1481,1525,1500,0.5,-0.6,10,180.0,-1000.0,-1000.0,-1000.0,73.76262070254934,161.5813344926488,73.76262070254936,-161.5813344926488,Controller Default,1500,1500,4.1,93.94882607460022
599,1000,1481,1525,1500,0.5,-0.6,10,180.0,-1000.0,-1000.0,-1000.0,75.65285371988053,164.54049034312487,75.65285371988054,-164.54049034312487,Controller Default,1500,1500,4.1,94.08182835578918
600,1000,1480,1525,1500,0.5,-0.6,10,180.0,-1000.0,-1000.0,-1000.0,77.03144313792198,166.6986692048832,77.031443137922,-166.6986692048832,Controller Default,1500,1500,4.1,94.17882990837097
601,1000,1480,1525,1500,0.6,-0.6,10,180.0,-1000.0,-1000.0,-1000.0,78.58053411408116,169.12376790064783,78.58053411408117,-169.12376790064783,Controller Default,1500,1500,4.1,94.28782844543457
602,1000,1479,1525,1500,0.6,-0.6,10,180.0,-1000.0,-1000.0,-1000.0,80.35706893028274,171.90492945413703,80.35706893028275,-171.90492945413703,Controller Default,1500,1500,4.1,94.41283059120178
603,1000,1479,1525,1500,0.7,-0.5,10,180.0,-1000.0,-1000.0,-1000.0,82.27565618832477,174.90847380937205,82.2756561883248,-174.90847380937205,Controller Default,1500,1500,4.1,94.54782795906067
604,1000,1479,1525,1500,0.7,-0.3,10,180.0,-1000.0,-1000.0,-1000.0,83.73949807963163,177.20011524041035,83.73949807963166,-177.20011524041035,Controller Default,1500,1500,4.1,94.65082812309265
605,1000,1477,1525,1500,0.7,-0.3,11,179.0,-1000.0,-1000.0,-1000.0,85.17505349848938,179.44747425776228,88.29387118017735,-177.9336338862865,Controller Default,1500,1500,4.1,94.7518379688263
606,1000,1477,1525,1500,0.7,-0.2,11,179.0,-1000.0,-1000.0,-1000.0,86.83790027880062,182.05065742792547,90.00189651158615,-180.50739990119115,Controller Default,1500,1500,4.1,94.86884069442749
607,1000,1477,1525,1500,0.5,0.0,11,179.0,-1000.0,-1000.0,-1000.0,88.71368171431634,184.9871893571782,91.92864180524907,-183.4107476824075,Controller Default,1500,1500,4.1,95.00082612037659
608,1000,1476,1525,1500,0.5,0.0,11,179.0,-1000.0,-1000.0,-1000.0,90.09238972681584,187.1455538783135,93.34480848870302,-185.54472170157945,Controller Default,1500,1500,4.1,95.09783601760864
609,1000,1476,1525,1500,0.8,-0.1,11,179.0,-1000.0,-1000.0,-1000.0,91.37144112201769,189.14790617269625,94.65861094425435,-187.52444650320592,Controller Default,1500,1500,4.1,95.18783378601074
610,1000,1475,1525,1500,2.8,0.4,11,179.0,-1000.0,-1000.0,-1000.0,93.07685992435225,191.8177357546414,96.41036495402732,-190.16410579509002,Controller Default,1500,1500,4.1,95.30783200263977
611,1000,1475,1525,1500,1.3,1.0,11,179.0,-1000.0,-1000.0,-1000.0,94.81065329787617,194.53198566866726,98.19126445509458,-192.8476834490742,Controller Default,1500,1500,4.1,95.4298267364502
612,1000,1475,1525,1500,0.6,2.4,13,177.0,-1000.0,-1000.0,-1000.0,96.20347405088243,196.7124436556631,106.36676437681177,-191.407955279944,Controller Default,1500,1500,4.1,95.52782964706421
613,1000,1475,1525,1500,-0.2,1.5,13,177.0,-1000.0,-1000.0,-1000.0,97.59617282101757,198.89271067872832,107.87166086120217,-193.51234610093496,Controller Default,1500,1500,4.1,95.62582397460938
614,1000,1475,1525,1500,1.9,0.7,13,177.0,-1000.0,-1000.0,-1000.0,99.52914728102641,201.91877816866773,109.96035838263492,-196.43310240379134,Controller Default,1500,1500,4.1,95.76183366775513
615,1000,1475,1525,1500,-0.3,1.6,13,177.0,-1000.0,-1000.0,-1000.0,101.23451186875158,204.58852287775485,111.80310946973646,-199.00993643409907,Controller Default,1500,1500,4.1,95.88182806968689
616,1000,1475,1525,1500,1.6,4.7,13,177.0,-1000.0,-1000.0,-1000.0,102.72681981840115,206.9247278638218,113.41563978513092,-201.26483836887255,Controller Default,1500,1500,4.1,95.9868311882019
617,1000,1475,1525,1500,-3.1,3.6,14,176.0,-1000.0,-1000.0,-1000.0,104.0769431780999,209.03834317055146,118.40519467229899,-201.26909571864638,Controller Default,1500,1500,4.1,96.08182978630066
618,1000,1475,1525,1500,-3.0,2.9,20,170.0,-1000.0,-1000.0,-1000.0,105.93874063280614,211.95298320698151,141.13454240449875,-190.33687188108536,Controller Default,1500,1500,4.1,96.2128312587738
619,1000,1475,1525,1500,-7.5,-1.0,19,171.0,-1000.0,-1000.0,-1000.0,107.67253061791699,214.66722781645373,139.9282560388259,-195.1806232954498,Controller Default,1500,1500,4.1,96.33482575416565
620,1000,1475,1525,1500,-7.0,-10.9,14,176.0,-1000.0,-1000.0,-1000.0,108.99424552229549,216.7363697455664,123.84750590378849,-208.60535661596126,Controller Default,1500,1500,4.1,96.42782545089722
621,1000,1475,1525,1500,-6.6,-22.4,10,180.0,-1000.0,-1000.0,-1000.0,110.34441970819053,218.85006462060048,110.34441970819056,-218.85006462060048,Controller Default,1500,1500,4.1,96.52282762527466
622,1000,1475,1525,1500,-17.3,-31.2,7,183.0,-1000.0,-1000.0,-1000.0,112.0215215423582,221.4755640478766,100.27686451145374,-227.03479293434663,Controller Default,1500,1500,4.1,96.64083337783813
623,1000,1475,1525,1500,-17.1,-37.1,14,176.0,-1000.0,-1000.0,-1000.0,113.88320717943259,224.39002903403693,129.25845057924982,-215.89933524960455,Controller Default,1500,1500,4.1,96.77182698249817
624,1000,1475,1525,1500,-26.1,-45.1,6,184.0,-1000.0,-1000.0,-1000.0,115.33283467784007,226.65941786260584,99.24092795818126,-234.15249876659527,Controller Default,1500,1500,4.1,96.87382698059082
625,1000,1475,1525,1500,-29.3,-46.0,10,180.0,-1000.0,-1000.0,-1000.0,116.69718259567745,228.79530168546574,116.69718259567748,-228.79530168546572,Controller Default,1500,1500,4.1,96.96982645988464
626,1000,1475,1525,1500,-16.7,-45.1,24,166.0,-1000.0,-1000.0,-1000.0,118.20382353268444,231.15394493337908,170.61386533687005,-195.6915918245391,Controller Default,1500,1500,4.1,97.07684063911438
627,1000,1475,1525,1500,18.3,-41.9,37,153.0,-1000.0,-1000.0,-1000.0,120.4207368441329,234.62451810368236,213.8129644007341,-154.3821058660604,Controller Default,1500,1500,4.1,97.23182654380798
628,1000,1475,1525,1500,20.4,-37.9,42,148.0,-1000.0,-1000.0,-1000.0,121.91303124013012,236.9607018715348,228.95815482779878,-136.35000827083604,Controller Default,1500,1500,4.1,97.33682870864868
629,1000,1475,1525,1500,5.9,-26.4,38,152.0,-1000.0,-1000.0,-1000.0,123.63281691395298,239.6530227608626,221.671577214448,-153.55896779985383,Controller Default,1500,1500,4.1,97.4578378200531
630,1000,1475,1525,1500,11.5,-15.7,41,149.0,-1000.0,-1000.0,-1000.0,125.29567724791659,242.25622714924032,232.1705383221573,-143.1220718994736,Controller Default,1500,1500,4.1,97.57484149932861
631,1000,1475,1525,1500,23.9,-12.5,42,148.0,-1000.0,-1000.0,-1000.0,127.27106447453363,245.34869173694116,237.94698212924925,-140.62410207746115,Controller Default,1500,1500,4.1,97.71383547782898
632,1000,1475,1525,1500,18.3,-7.5,32,158.0,-1000.0,-1000.0,-1000.0,128.86267664651982,247.84035727618334,212.32202519312742,-181.52076945953237,Controller Default,1500,1500,4.1,97.82582592964172
633,1000,1475,1525,1500,11.9,-4.3,25,165.0,-1000.0,-1000.0,-1000.0,130.34086507883646,250.1544581872825,190.64434579667804,-207.89595348690403,Controller Default,1500,1500,4.1,97.92983555793762
634,1750,1491,1488,1500,11.6,-4.7,24,166.0,43.96303712842056,-37.852542565536794,252.45335054124533,130.34086507883646,250.1544581872825,33.49978818909766,47.363781558446675,Controller Detection,1500,1500,4.1,98.03084874153137
635,1750,1491,1487,1500,12.0,-7.9,25,165.0,45.90904439158068,-38.608886505162715,253.36429402948883,130.34086507883646,250.1544581872825,34.35201650034126,49.17545563059831,Controller Detection,1500,1500,4.1,98.17582201957703
