,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
31,1512,1497,1490,1500,0.2,-0.4,48,132.0,-9.040611046750664,4.124156292954894,160.40325702171717,-2.9845041429974013,-9.478082519570133,Controller Detection,1500,1000,3.8,32.1941123008728
32,1512,1497,1490,1500,0.2,-0.4,48,132.0,-1000.0,-1000.0,-1000.0,-1412.2754318362524,-74.01421911853595,Controller Memory,1500,1000,3.8,32.24411392211914
33,1519,1497,1489,1500,0.1,-0.8,48,132.0,-9.551841726267885,4.671758683333998,158.2550086814307,-2.9196363547427273,-10.224418473196579,Controller Detection,1500,1000,3.8,32.28911590576172
34,1521,1497,1489,1500,0.1,-0.8,48,132.0,-9.775844985755576,4.941178202880027,158.52297340281203,-2.8693060697568495,-10.571162182853673,Controller Detection,1500,1000,3.8,32.337111711502075
35,1518,1497,1489,1500,-0.1,-0.8,48,132.0,-9.881531852397446,5.256354013345962,158.5346786374878,-2.705803114253689,-10.860596612086214,Controller Detection,1500,1000,3.7,32.38710927963257
36,1518,1497,1488,1500,-0.1,-0.8,48,132.0,-10.130139146122687,5.581972769887796,161.0116571715591,-2.630171969446847,-11.26322931200072,Controller Detection,1500,1000,3.7,32.43311929702759
37,1522,1497,1488,1500,-0.1,-0.8,48,132.0,-10.2729242259619,5.953653102661173,163.15831316987428,-2.4495015204664066,-11.61804199167892,Controller Detection,1500,1000,3.7,32.483325481414795
38,1530,1497,1488,1500,0.1,-1.0,49,131.0,-10.33458959667588,6.261913892781459,164.95463245659414,-2.0541744103983346,-11.907798924402249,Controller Detection,1500,1000,3.7,32.544917821884155
39,1537,1498,1488,1500,0.1,-1.1,48,132.0,-9.929110883567054,6.33667999617071,161.2698635502331,-1.934801036265184,-11.61883390285389,Controller Detection,1500,1000,3.7,32.59291410446167
40,1535,1498,1488,1500,0.1,-1.1,48,132.0,-9.90950323356826,6.629642775499822,163.29119849259067,-1.7039671840163138,-11.800292941390579,Controller Detection,1500,1000,3.7,32.63991355895996
41,1532,1498,1487,1500,0.1,-1.1,48,132.0,-10.294010825143584,7.356336019929121,174.0125222246262,-1.4212146576096805,-12.57229045970842,Controller Detection,1500,1000,3.7,32.68991684913635
42,1551,1498,1487,1500,0.2,-0.9,48,132.0,-9.943623165503123,7.587399243636263,174.05793904447677,-1.0150461113977105,-12.466513158521867,Controller Detection,1500,1000,3.7,32.742915630340576
43,1571,1499,1487,1500,0.2,-0.9,48,132.0,-9.873260569284069,7.973697147923783,178.82394078531283,-0.6808890560606384,-12.672707310165588,Controller Detection,1500,1000,3.7,32.78690981864929
44,1580,1499,1487,1500,-0.1,-1.1,48,132.0,-9.778058272443683,8.35645043890658,183.37693411515497,-0.3327451578207672,-12.858070157576257,Controller Detection,1500,1000,3.7,32.835912227630615
45,1596,1500,1487,1500,0.0,-0.9,48,132.0,-9.605551794747225,8.733499223934045,187.45421412455119,0.06288605974679484,-12.982167743467102,Controller Detection,1500,1000,3.7,32.88391399383545
46,1611,1500,1487,1500,0.0,-0.9,48,132.0,-9.385538671276395,8.921855022029282,188.8561249011917,0.3500792111648776,-12.94470075861331,Controller Detection,1500,1000,3.7,32.94393444061279
47,1621,1500,1487,1500,-0.7,0.0,48,132.0,-9.289147001610687,8.726938679651079,186.7076949213546,0.2697267562968939,-12.742643297717333,Controller Detection,1500,1000,3.7,32.99393439292908
48,1621,1500,1487,1500,-0.3,-0.1,48,132.0,-9.401879346147739,8.74215041127481,189.00341981777117,0.2055986138832866,-12.836598391429135,Controller Detection,1500,1000,3.7,33.04393815994263
49,1621,1500,1487,1500,-0.4,-0.7,48,132.0,-9.152098084321755,8.538673157379238,186.67225502921437,0.22152183273114368,-12.514821880922561,Controller Detection,1500,1000,3.7,33.0909378528595
50,1622,1500,1487,1500,-0.4,-0.7,48,132.0,-9.02838879777698,8.414920390599026,186.66893746159678,0.212333274377845,-12.340081200889081,Controller Detection,1500,1000,3.7,33.136937856674194
51,1618,1500,1488,1500,-0.4,-0.7,48,132.0,-8.719258380451246,8.180913268445073,183.35627045200022,0.24528071601341406,-11.953771203316629,Controller Detection,1500,1000,3.7,33.18494009971619
52,1613,1500,1488,1500,-0.5,-0.3,48,132.0,-8.51640172682233,8.055015278666648,181.46058716567416,0.2874578720182166,-11.718777132618841,Controller Detection,1500,1000,3.7,33.23494505882263
53,1604,1500,1488,1500,-0.5,-0.3,48,132.0,-8.236304458009197,7.913515486967631,180.8412170134378,0.36972468933135527,-11.415942455250796,Controller Detection,1500,1000,3.7,33.28293585777283
54,1599,1500,1488,1500,0.9,0.0,48,132.0,-7.926795434614278,7.725025406937986,178.53505118505126,0.43675122220128504,-11.059807944533434,Controller Detection,1500,1000,3.7,33.3459370136261
55,1594,1500,1489,1500,0.9,0.0,48,132.0,-7.786038517644767,7.749091399687161,177.80217631361143,0.5488205013838234,-10.971308462358273,Controller Detection,1500,1000,3.7,33.39393448829651
56,1589,1500,1489,1500,0.9,0.0,48,132.0,-7.552106255255355,7.733818684379299,178.78275313917206,0.6940018986113232,-10.787243470796666,Controller Detection,1500,1000,3.7,33.44393515586853
57,1589,1500,1489,1500,0.7,-0.5,48,132.0,-7.387631217575936,7.735987428982901,178.81275457593574,0.8056688716345981,-10.666465871016651,Controller Detection,1500,1000,3.7,33.489941120147705
58,1590,1500,1489,1500,0.7,-0.5,48,132.0,-7.126802940459862,7.5839202243062305,175.96624329093274,0.8671890985765334,-10.37087986566706,Controller Detection,1500,1000,3.7,33.53693675994873
59,1586,1501,1489,1500,0.3,-0.6,48,132.0,-6.936301708555121,7.639036452704388,175.9251779243901,1.0356186433269832,-10.266189816258255,Controller Detection,1500,1000,3.7,33.58393740653992
60,1581,1501,1489,1500,0.3,-0.6,48,132.0,-6.703401683624545,7.638973454592949,175.92421696947667,1.1914123615092418,-10.093069213913036,Controller Detection,1500,1000,3.7,33.63694667816162
61,1581,1501,1490,1500,0.3,-0.6,48,132.0,-6.491966518606598,7.584399249920398,173.97087056021417,1.2923335638763342,-9.899424994441892,Controller Detection,1500,1000,3.7,33.69194459915161
62,1578,1501,1490,1500,0.3,-0.5,48,132.0,-6.231702123798656,7.44171611564478,171.38356059607366,1.3604502032679733,-9.610537204029338,Controller Detection,1500,1000,3.7,33.97765254974365
63,1570,1502,1491,1500,0.1,-0.5,48,132.0,-4.858182283576002,7.550114443724117,175.13881578063396,2.3600700234046394,-8.662345681073349,Controller Detection,1500,1000,3.7,34.02267026901245
64,1571,1502,1491,1500,0.1,-0.4,48,132.0,-4.541862863654373,7.491895487870989,175.1807833292556,2.5284639128729327,-8.388318455728996,Controller Detection,1500,1000,3.7,34.066656827926636
65,1577,1502,1491,1500,0.1,-0.4,48,132.0,-4.198519659551401,7.451697339901077,175.56443822504727,2.7283323135659323,-8.106266919111434,Controller Detection,1500,1000,3.7,34.10765886306763
66,1579,1503,1492,1500,0.0,-0.4,48,132.0,-3.7234961940535958,7.411822684455637,175.25406700370942,3.016552409207192,-7.7265743363698425,Controller Detection,1500,1000,3.7,34.14966797828674
67,1579,1503,1492,1500,0.0,-0.4,48,132.0,-3.29007962403374,7.326494888482399,173.9335414352251,3.243153791463653,-7.347387615224588,Controller Detection,1500,1000,3.7,34.19565773010254
68,1577,1503,1492,1500,0.0,-0.4,48,132.0,-2.891929113324941,7.49373977660335,177.23153999502378,3.63385565731095,-7.163412796828954,Controller Detection,1500,1000,3.7,34.24066209793091
69,1579,1503,1493,1500,0.0,-0.4,48,132.0,-2.4648435494993826,7.407957819696575,178.04793668985272,3.8558832622060675,-6.788627037196214,Controller Detection,1500,1000,3.7,34.29065799713135
70,1586,1504,1493,1500,-0.6,-0.8,48,132.0,-1.9276359011940476,7.388162004754364,178.119792625821,4.2006341842168196,-6.376157967495575,Controller Detection,1500,1000,3.7,34.33765411376953
71,1588,1504,1493,1500,-0.5,-0.8,48,132.0,-1.4596900978369411,7.538931455529503,182.62078898153524,4.6257945805438565,-6.12929091914444,Controller Detection,1500,1000,3.7,34.387659788131714
72,1588,1504,1493,1500,-0.5,-0.4,48,132.0,-1000.0,-1000.0,-1000.0,-1412.2754318362524,-74.01421911853595,Controller Memory,1500,1000,3.7,34.43465185165405
73,1588,1504,1493,1500,0.1,0.3,48,132.0,-1000.0,-1000.0,-1000.0,-1412.2754318362524,-74.01421911853595,Controller Memory,1500,1000,3.7,34.48165488243103
74,1595,1505,1495,1500,0.5,0.4,49,131.0,0.3641447159479527,7.569079456671399,187.96934072850567,5.951357208174118,-4.690939412982414,Controller Detection,1500,1000,3.7,34.54667949676514
75,1612,1506,1495,1500,0.5,0.4,49,131.0,0.90451246123743,7.573080477442031,190.4094677434937,6.308889955152788,-4.2857436045708175,Controller Detection,1500,1000,3.7,34.59366989135742
76,1626,1506,1495,1500,-0.5,0.1,48,132.0,1.2543595699470453,7.628417956456727,191.6850306448015,6.508349710550358,-4.1722371090684955,Controller Detection,1500,1000,3.7,34.64167928695679
77,1633,1506,1495,1500,-0.5,0.1,48,132.0,1.315246777447251,7.470352687073609,190.91239189088532,6.431625817594713,-4.021222786330347,Controller Detection,1500,1000,3.7,34.689682960510254
78,1635,1506,1496,1500,-0.5,0.1,48,132.0,1.286679845544365,7.374027338681954,187.71993010476595,6.340927124909157,-3.9779979151767058,Controller Detection,1500,1000,3.7,34.7406804561615
79,1629,1506,1496,1500,0.5,-0.5,49,131.0,1.4072678311428661,7.2083047252185315,185.83062554018326,6.363427400116668,-3.6669948845917113,Controller Detection,1500,1000,3.7,34.78868055343628
80,1620,1506,1496,1500,0.5,-0.5,49,131.0,1.3936638513350472,7.299054873024978,188.94169367570575,6.422992392289702,-3.736799392332472,Controller Detection,1500,1000,3.7,34.8356773853302
81,1621,1505,1496,1500,0.0,0.0,48,132.0,1.2681782242466468,6.890339675773393,180.54292079639035,5.969097139993842,-3.668097080136743,Controller Detection,1500,1000,3.7,34.88368010520935
82,1614,1506,1496,1500,0.0,0.0,48,132.0,1.3499664776247204,6.916892970088167,183.78784461378459,6.043557106839147,-3.6250841847796638,Controller Detection,1500,1000,3.7,34.94367241859436
83,1604,1506,1496,1500,0.1,0.4,48,132.0,1.3942372052604357,6.857106064607675,184.6138216446782,6.028749676226847,-3.5521793743005814,Controller Detection,1500,1000,3.7,34.99268555641174
84,1610,1505,1496,1500,0.1,0.4,48,132.0,1.3313056120598936,6.712686278569613,179.8583491559088,5.879315404418702,-3.5023109631447475,Controller Detection,1500,1000,3.7,35.040674924850464
85,1605,1505,1496,1500,0.7,0.1,47,133.0,1.3210555487861702,6.811981767493454,182.57225951987758,5.882925798842269,-3.679601528556864,Controller Detection,1500,1000,3.7,35.108102560043335
86,1600,1505,1496,1500,0.7,0.1,47,133.0,1.2969001030855434,6.729840120738709,179.58535310953994,5.806377227076686,-3.6412472348047094,Controller Detection,1500,1000,3.7,35.15413284301758
87,1600,1505,1496,1500,0.7,0.1,47,133.0,1.2663725833969177,6.708901260986905,179.12553686867653,5.770243796125102,-3.6492933813179294,Controller Detection,1500,1000,3.7,35.19912886619568
88,1595,1505,1496,1500,0.6,0.2,48,132.0,1.179451146294974,6.647539546353773,174.99502832365548,5.7292914767201575,-3.571569151173698,Controller Detection,1500,1000,3.7,35.24213433265686
89,1587,1505,1496,1500,0.6,0.2,48,132.0,1.1779251926827292,6.720939384103642,174.70298046964453,5.782817124069016,-3.6218172336447685,Controller Detection,1500,1000,3.7,35.28913712501526
90,1579,1505,1496,1500,0.1,-0.3,48,132.0,1.093072649096494,6.721157630504731,172.50953292359492,5.7262018788117155,-3.6850209976861703,Controller Detection,1500,1000,3.7,35.34412860870361
91,1575,1505,1496,1500,0.1,-0.3,48,132.0,1.0509030550290734,6.883017618213722,174.39780901734164,5.818270325081246,-3.8246645850308107,Controller Detection,1500,1000,3.7,35.39712715148926
92,1573,1505,1496,1500,0.1,-0.3,48,132.0,1.0384476514118257,6.836803690534359,172.55080397032063,5.775592392086488,-3.8029976003278847,Controller Detection,1500,1000,3.7,35.44113111495972
93,1574,1505,1496,1500,0.6,-0.3,47,133.0,1.075520771086746,6.938517208971392,172.21062915133402,5.808013646623857,-3.9454712606813165,Controller Detection,1500,1000,3.7,35.49013352394104
94,1570,1505,1496,1500,0.6,-0.2,48,132.0,1.0550377723219841,6.902547791378657,170.64175520708622,5.835550738098774,-3.8346601278819183,Controller Detection,1500,1000,3.7,35.53913474082947
95,1567,1505,1496,1500,0.6,-0.2,48,132.0,1.0528005913445615,6.8288960580309555,168.1360197435568,5.779319867310031,-3.7870400483546183,Controller Detection,1500,1000,3.7,35.58512759208679
96,1560,1505,1496,1500,0.6,-0.2,48,132.0,1.0414964990229711,7.042971987990423,171.948950123966,5.9308453727691886,-3.9386853828907418,Controller Detection,1500,1000,3.7,35.63513374328613
97,1561,1505,1496,1500,0.5,-0.3,48,132.0,0.9864474203337823,7.0607903036072255,172.42860465015445,5.907251938415745,-3.991517601198875,Controller Detection,1500,1000,3.7,35.68213176727295
98,1569,1505,1496,1500,0.5,-0.3,48,132.0,0.9588784225521321,7.032737423457294,171.83410101717567,5.867957325490244,-3.9932343185390704,Controller Detection,1500,1000,3.7,35.746127128601074
99,1569,1505,1496,1500,0.5,-0.3,48,132.0,0.922801679096124,6.981881816981417,169.8311816935457,5.806024191467009,-3.986015520960527,Controller Detection,1500,1000,3.7,35.796128034591675
100,1565,1505,1495,1500,0.4,-0.3,48,132.0,0.9621707677965698,7.145652382030669,172.3410706986449,5.954072501642796,-4.066342483904169,Controller Detection,1500,1000,3.7,35.843525409698486
101,1565,1505,1495,1500,0.4,-0.3,48,132.0,0.9086784163855386,7.178675776063607,172.52980515206724,5.94282029650285,-4.1281920117311826,Controller Detection,1500,1000,3.7,35.89153504371643
102,1570,1506,1495,1500,0.4,-0.3,48,132.0,0.9093515282161915,7.2599537328086035,175.17624668273768,6.003671989210661,-4.182077360637654,Controller Detection,1500,1000,3.7,35.93652129173279
103,1575,1506,1495,1500,0.3,-0.3,48,132.0,0.944586917751547,7.2826015666293005,174.40631918356289,6.0440796872878675,-4.171046722007932,Controller Detection,1500,1000,3.7,35.987521171569824
104,1578,1506,1495,1500,0.3,-0.3,48,132.0,0.9730715075038432,7.445659166139034,179.6396280459406,6.1843150094311286,-4.258985376959034,Controller Detection,1500,1000,3.7,36.03252387046814
105,1585,1506,1495,1500,0.3,-0.3,48,132.0,0.9939760882364208,7.517467057439671,179.95158952654654,6.251666567060907,-4.29149910380619,Controller Detection,1500,1000,3.7,36.08053207397461
106,1595,1506,1495,1500,-0.2,0.1,48,132.0,1.104639084252965,7.611630329574694,182.11757043455185,6.395691513124106,-4.272267998325113,Controller Detection,1500,1000,3.7,36.14452242851257
107,1600,1506,1495,1500,-0.2,0.1,48,132.0,1.2168060764667263,7.723790708485056,184.91835707456164,6.5540972858483695,-4.2639616208218225,Controller Detection,1500,1000,3.7,36.191529273986816
108,1608,1506,1495,1500,-0.2,0.1,48,132.0,1.2581245030328996,7.830914103212684,188.20409983881643,6.661352906149796,-4.30493558799162,Controller Detection,1500,1000,3.7,36.24252200126648
109,1619,1506,1495,1500,-0.8,0.2,49,131.0,1.3116874104640313,7.860370190052981,190.32981973360666,6.792841055378582,-4.166923779457283,Controller Detection,1500,1000,3.7,36.289533376693726
110,1629,1506,1495,1500,-0.7,0.2,49,131.0,1.2658696061373034,7.74052120684099,188.185703468894,6.672330695351464,-4.122874907775879,Controller Detection,1500,1000,3.7,36.3415310382843
111,1630,1506,1495,1500,-0.7,0.2,49,131.0,1.2802282309630435,7.748241166724557,189.97549504332116,6.687577128495342,-4.117103065446127,Controller Detection,1500,1000,3.7,36.38652205467224
112,1629,1506,1495,1500,-0.1,-0.1,48,132.0,1.2418862565015705,7.714764279354229,189.83989123856145,6.564171257821562,-4.2392835548093215,Controller Detection,1500,1000,3.7,36.437519788742065
113,1632,1506,1495,1500,0.2,-0.1,48,132.0,1.2965027057999254,7.566001622396613,187.78643087218992,6.490164596915418,-4.099153976273697,Controller Detection,1500,1000,3.7,36.482526540756226
114,1629,1506,1496,1500,0.6,-0.1,48,132.0,1.249242956639687,7.281081833311516,182.19071449780228,6.246804985368759,-3.943626263081338,Controller Detection,1500,1000,3.7,36.54352402687073
115,1617,1506,1496,1500,-0.2,0.1,48,132.0,1.2720810812103542,7.346267515811686,184.61871082350783,6.310529076156042,-3.970271964240293,Controller Detection,1500,1000,3.7,36.593526124954224
116,1610,1506,1496,1500,-0.2,0.1,48,132.0,1.2037877747441463,7.069737988753682,179.82417905432368,6.059330447465191,-3.8359894114389466,Controller Detection,1500,1000,3.7,36.64153575897217
117,1606,1506,1496,1500,0.4,0.1,48,132.0,1.2720599563577326,7.22397525688452,184.61772314577087,6.219634081452933,-3.8884581696962788,Controller Detection,1500,1000,3.7,36.68652582168579
118,1605,1506,1496,1500,1.3,0.0,48,132.0,1.1349775944492793,7.056442700110441,181.80991906271282,6.003407124842371,-3.8782290563136756,Controller Detection,1500,1000,3.7,36.73652195930481
119,1609,1505,1496,1500,1.6,-0.2,48,132.0,1.0315947610323624,6.963538709971484,179.46715289757725,5.865189387293044,-3.8928925707558117,Controller Detection,1500,1000,3.7,36.78452801704407
120,1601,1505,1496,1500,1.2,-0.2,49,131.0,0.9603215876752618,6.840008735198916,177.0936011896699,5.792247769590923,-3.762685586787925,Controller Detection,1500,1000,3.7,36.8365261554718
121,1593,1505,1496,1500,1.2,-0.2,49,131.0,0.8430577865104799,6.839996299983441,177.0937820212202,5.715306409086769,-3.851177542704935,Controller Detection,1500,1000,3.7,36.883524656295776
122,1588,1505,1496,1500,0.3,-0.7,49,131.0,0.6642925779369167,6.813999787808025,177.9120855606483,5.578406063141547,-3.969038111690981,Controller Detection,1500,1000,3.7,36.94252324104309
123,1589,1505,1496,1500,0.4,-0.9,49,131.0,0.45077920616955625,6.6134565595229455,174.07558765403456,5.2869767921478115,-3.9986105032501436,Controller Detection,1500,1000,3.7,36.99352025985718
124,1585,1504,1496,1500,0.4,-0.9,49,131.0,0.2629590080496296,6.365903421362417,169.88156196157124,4.976924930360485,-3.977950734685442,Controller Detection,1500,1000,3.7,37.041526556015015
125,1572,1504,1495,1500,0.4,-0.9,49,131.0,0.04730657377448608,6.507894094060625,174.34564884074672,4.9426059247181096,-4.23385995568735,Controller Detection,1500,1000,3.7,37.08952498435974
126,1570,1504,1495,1500,-0.2,-0.7,49,131.0,-0.1253052732781848,6.480136702128136,176.82190105689284,4.808413594335028,-4.345921282719411,Controller Detection,1500,1000,3.7,37.13452672958374
127,1581,1504,1495,1500,-0.2,-0.7,49,131.0,-0.2990399711640431,6.277202495646597,174.35171504359465,4.541276987351549,-4.343903705177739,Controller Detection,1500,1000,3.7,37.184523582458496
128,1583,1504,1495,1500,-0.4,-0.5,49,131.0,-0.4490274872357039,6.177104527716197,176.61056920525482,4.367331427838973,-4.391430544826498,Controller Detection,1500,1000,3.7,37.23352241516113
129,1582,1504,1495,1500,-0.1,-0.6,49,131.0,-0.5551543589810619,5.944898880466363,174.0152418455807,4.122458108850633,-4.319184900190955,Controller Detection,1500,1000,3.7,37.281532526016235
130,1582,1503,1495,1500,-0.1,-0.6,49,131.0,-0.6703725554374876,5.829667062313927,174.0147917025679,3.959901613655262,-4.330542302146711,Controller Detection,1500,1000,3.7,37.3455286026001
131,1578,1503,1495,1500,-0.2,-0.6,48,132.0,-0.729878535048628,5.666372565996945,174.412902956242,3.7225513849222907,-4.333948767489144,Controller Detection,1500,1000,3.7,37.39352035522461
132,1578,1503,1495,1500,-0.2,-0.6,48,132.0,-0.7876311800926793,5.434082764492167,174.38164925564445,3.5112823585256905,-4.221435131079392,Controller Detection,1500,1000,3.7,37.4395387172699
133,1579,1503,1495,1500,-0.4,-0.8,49,131.0,-0.8598207679576634,5.303209909240923,176.57849212172033,3.438290146304286,-4.128133714441585,Controller Detection,1500,1000,3.7,37.488521575927734
134,1582,1503,1496,1500,-0.2,-0.6,49,131.0,-0.8661493438492982,5.099320143998482,178.7000970115847,3.280260667812085,-3.99914622989011,Controller Detection,1500,1000,3.7,37.53752088546753
135,1589,1502,1496,1500,-0.6,-0.2,48,132.0,-0.876471605627193,4.785841090383194,173.55546264432863,2.970099064945715,-3.8536980891449577,Controller Detection,1500,1000,3.7,37.58552002906799
136,1586,1502,1496,1500,-0.6,-0.2,48,132.0,-0.8339364845760221,4.621514015981315,178.5005676997138,2.876441801258638,-3.7121320590990194,Controller Detection,1500,1000,3.7,37.63252639770508
137,1585,1502,1496,1500,-0.7,0.2,49,131.0,-0.6710010088026845,4.528819714146154,181.8207102425572,2.977727355081119,-3.4775839538183226,Controller Detection,1500,1000,3.7,37.68052959442139
138,1598,1502,1496,1500,-0.7,0.2,49,131.0,-0.6253574238871866,4.302535121406036,184.0741534975301,2.8368930910826506,-3.2946802528182904,Controller Detection,1500,1000,3.7,37.74352502822876
139,1608,1502,1496,1500,-0.3,0.3,48,132.0,-0.5039493168691431,4.124721794153524,186.78269579337024,2.728057745888243,-3.1344849223177165,Controller Detection,1500,1000,3.7,37.793522357940674
140,1617,1502,1497,1500,-0.7,-0.1,48,132.0,-0.3921489713137999,4.036676152258718,189.8797393220754,2.7374361157208584,-2.992487040283352,Controller Detection,1500,1000,3.7,37.841530084609985
