,rc_th,rc_r ,rc_p ,rc_y ,sen_r,sen_p,sen_y,cam_x,cam_y,cam_z
77,2000,1502,1507,2000,0.0,-1.0,141.0,-0.24238026849943284,-0.09660602339168461,0.6077172645415457
78,2000,1502,1507,2000,0.0,-1.0,140.0,-0.2533303644223323,-0.09607877959752689,0.6171527860050386
79,2000,1502,1507,2000,-1.0,-2.0,139.0,-0.25023290041165996,-0.09133043350718383,0.599029946589286
80,2000,1502,1507,2000,-2.0,-2.0,142.0,-0.24611549480465697,-0.08781433143279557,0.5927441731393781
81,2000,1502,1507,2000,-2.0,-2.0,146.0,-0.24279880173909366,-0.084587837386472,0.5874024538457067
82,2000,1502,1507,2000,-2.0,-1.0,152.0,-0.23724469657406907,-0.08026592415468448,0.5738699378518498
83,2000,1502,1507,2000,-1.0,0.0,156.0,-0.24344913486296196,-0.08057719672441478,0.5899580193645811
84,2000,1502,1507,2000,0.0,0.0,158.0,-0.24195660548990658,-0.07791407138310304,0.5858335708298756
85,2000,1502,1507,2000,0.0,0.0,160.0,-0.24098659085681037,-0.07563033155739389,0.5845044301068204
86,2000,1502,1507,2000,0.0,0.0,161.0,-0.2393245676523089,-0.07254947776674922,0.5799693747631017
87,2000,1502,1507,2000,1.0,1.0,162.0,-0.23810324686908305,-0.06993145828068693,0.5780502553439646
88,2000,1502,1507,2000,2.0,1.0,162.0,-0.24099549338310802,-0.06803934965366897,0.5844864999837567
89,2000,1501,1507,2000,2.0,1.0,161.0,-0.24099727070536062,-0.0656150836515851,0.5854567653611686
90,2000,1501,1507,2000,2.0,1.0,160.0,-0.2411485130947322,-0.06280774609575913,0.5868453266748522
91,2000,1501,1507,2000,3.0,0.0,158.0,-0.2457414228252207,-0.060344371469339186,0.5986010401516907
92,2000,1501,1507,2000,3.0,0.0,156.0,-0.24527196728916964,-0.057315234740241555,0.598500171337243
93,2000,1501,1507,2000,2.0,0.0,155.0,-0.24728778365465479,-0.054477874919233386,0.6022769016814936
94,2000,1501,1507,2000,0.0,0.0,152.0,-0.24334688428849188,-0.0503430292345384,0.5927373639141175
95,2000,1501,1507,2000,0.0,-1.0,148.0,-0.2509144312538749,-0.048208420453047005,0.608956110721972
96,2000,1501,1507,2000,0.0,0.0,146.0,-0.25868626431070063,-0.046400668820699056,0.6255114206358644
97,2000,1501,1507,2000,0.0,1.0,146.0,-0.25474331622050084,-0.04316124270731024,0.6214759291781936
98,2000,1501,1507,2000,2.0,3.0,148.0,-0.2537764444861087,-0.04020311328633369,0.6240512134490349
99,2000,1501,1507,2000,3.0,4.0,149.0,-0.25529939155541165,-0.03894448815967117,0.6294803404768253
100,2000,1501,1507,2000,0.0,2.0,149.0,-0.2556970941924941,-0.038016319150732905,0.6281696977382788
101,2000,1501,1507,2000,-5.0,-1.0,149.0,-0.2584639642607836,-0.03807222611932384,0.6327117155363414
102,2000,1501,1507,2000,-6.0,-3.0,147.0,-0.2604991504551799,-0.039252427538810884,0.6298378952508363
